total,available,percent,used,free
34277707776,28182822912,17.8,6094884864,28182822912
34277707776,28182183936,17.8,6095523840,28182183936
34277707776,28181430272,17.8,6096277504,28181430272
34277707776,28180975616,17.8,6096732160,28180975616
34277707776,28180680704,17.8,6097027072,28180680704
34277707776,28179812352,17.8,6097895424,28179812352
34277707776,28176179200,17.8,6101528576,28176179200
34277707776,28172443648,17.8,6105264128,28172443648
34277707776,28170260480,17.8,6107447296,28170260480
34277707776,28170260480,17.8,6107447296,28170260480
34277707776,28170260480,17.8,6107447296,28170260480
34277707776,28170260480,17.8,6107447296,28170260480
34277707776,28170260480,17.8,6107447296,28170260480
34277707776,28170260480,17.8,6107447296,28170260480
34277707776,28170260480,17.8,6107447296,28170260480
34277707776,28170260480,17.8,6107447296,28170260480
34277707776,28169973760,17.8,6107734016,28169973760
34277707776,28167766016,17.8,6109941760,28167766016
34277707776,28166479872,17.8,6111227904,28166479872
34277707776,28164620288,17.8,6113087488,28164620288
34277707776,28163215360,17.8,6114492416,28163215360
34277707776,28163002368,17.8,6114705408,28163002368
34277707776,28156248064,17.9,6121459712,28156248064
34277707776,28149653504,17.9,6128054272,28149653504
34277707776,28145774592,17.9,6131933184,28145774592
34277707776,28145086464,17.9,6132621312,28145086464
34277707776,28145008640,17.9,6132699136,28145008640
34277707776,28145000448,17.9,6132707328,28145000448
34277707776,28144160768,17.9,6133547008,28144160768
34277707776,28140146688,17.9,6137561088,28140146688
34277707776,28135432192,17.9,6142275584,28135432192
34277707776,28131905536,17.9,6145802240,28131905536
34277707776,28139536384,17.9,6138171392,28139536384
34277707776,28142063616,17.9,6135644160,28142063616
34277707776,28141109248,17.9,6136598528,28141109248
34277707776,28140617728,17.9,6137090048,28140617728
34277707776,28140457984,17.9,6137249792,28140457984
34277707776,28141142016,17.9,6136565760,28141142016
34277707776,28141142016,17.9,6136565760,28141142016
34277707776,28140924928,17.9,6136782848,28140924928
34277707776,28140523520,17.9,6137184256,28140523520
34277707776,28138225664,17.9,6139482112,28138225664
34277707776,28133179392,17.9,6144528384,28133179392
34277707776,28127141888,17.9,6150565888,28127141888
34277707776,28124196864,18.0,6153510912,28124196864
34277707776,28123594752,18.0,6154113024,28123594752
34277707776,28123607040,18.0,6154100736,28123607040
34277707776,28123279360,18.0,6154428416,28123279360
34277707776,28123172864,18.0,6154534912,28123172864
