total,available,percent,used,free
34277707776,28086140928,18.1,6191566848,28086140928
34277707776,28086112256,18.1,6191595520,28086112256
34277707776,28086067200,18.1,6191640576,28086067200
34277707776,28085399552,18.1,6192308224,28085399552
34277707776,28083388416,18.1,6194319360,28083388416
34277707776,28080328704,18.1,6197379072,28080328704
34277707776,28075810816,18.1,6201896960,28075810816
34277707776,28071882752,18.1,6205825024,28071882752
34277707776,28070400000,18.1,6207307776,28070400000
34277707776,28068990976,18.1,6208716800,28068990976
34277707776,28068790272,18.1,6208917504,28068790272
34277707776,28068098048,18.1,6209609728,28068098048
34277707776,28067950592,18.1,6209757184,28067950592
34277707776,28067811328,18.1,6209896448,28067811328
34277707776,28067385344,18.1,6210322432,28067385344
34277707776,28067217408,18.1,6210490368,28067217408
34277707776,28065001472,18.1,6212706304,28065001472
34277707776,28064460800,18.1,6213246976,28064460800
34277707776,28061736960,18.1,6215970816,28061736960
34277707776,28060475392,18.1,6217232384,28060475392
34277707776,28057387008,18.1,6220320768,28057387008
34277707776,28055506944,18.2,6222200832,28055506944
34277707776,28052262912,18.2,6225444864,28052262912
34277707776,28050726912,18.2,6226980864,28050726912
34277707776,28050530304,18.2,6227177472,28050530304
34277707776,28050202624,18.2,6227505152,28050202624
34277707776,28050190336,18.2,6227517440,28050190336
34277707776,28049530880,18.2,6228176896,28049530880
34277707776,28047560704,18.2,6230147072,28047560704
34277707776,28046168064,18.2,6231539712,28046168064
34277707776,28039831552,18.2,6237876224,28039831552
34277707776,28032741376,18.2,6244966400,28032741376
34277707776,28014870528,18.3,6262837248,28014870528
34277707776,28014493696,18.3,6263214080,28014493696
34277707776,28012318720,18.3,6265389056,28012318720
34277707776,28019572736,18.3,6258135040,28019572736
34277707776,28016328704,18.3,6261379072,28016328704
34277707776,28013617152,18.3,6264090624,28013617152
34277707776,28012797952,18.3,6264909824,28012797952
34277707776,28011950080,18.3,6265757696,28011950080
34277707776,28010901504,18.3,6266806272,28010901504
34277707776,28010643456,18.3,6267064320,28010643456
34277707776,28010270720,18.3,6267437056,28010270720
34277707776,28010217472,18.3,6267490304,28010217472
34277707776,28010176512,18.3,6267531264,28010176512
34277707776,28010278912,18.3,6267428864,28010278912
34277707776,28010262528,18.3,6267445248,28010262528
34277707776,28010254336,18.3,6267453440,28010254336
34277707776,28010225664,18.3,6267482112,28010225664
34277707776,28010221568,18.3,6267486208,28010221568
34277707776,28010176512,18.3,6267531264,28010176512
34277707776,28010102784,18.3,6267604992,28010102784
34277707776,28010033152,18.3,6267674624,28010033152
34277707776,28010004480,18.3,6267703296,28010004480
34277707776,28009807872,18.3,6267899904,28009807872
34277707776,28009824256,18.3,6267883520,28009824256
34277707776,28009603072,18.3,6268104704,28009603072
34277707776,28009496576,18.3,6268211200,28009496576
34277707776,28009320448,18.3,6268387328,28009320448
34277707776,28007088128,18.3,6270619648,28007088128
34277707776,28006252544,18.3,6271455232,28006252544
34277707776,28005552128,18.3,6272155648,28005552128
34277707776,28005302272,18.3,6272405504,28005302272
34277707776,28004257792,18.3,6273449984,28004257792
34277707776,28003557376,18.3,6274150400,28003557376
34277707776,28003196928,18.3,6274510848,28003196928
34277707776,27998257152,18.3,6279450624,27998257152
34277707776,27994267648,18.3,6283440128,27994267648
34277707776,27992682496,18.3,6285025280,27992682496
34277707776,27992518656,18.3,6285189120,27992518656
34277707776,27992436736,18.3,6285271040,27992436736
34277707776,27992354816,18.3,6285352960,27992354816
34277707776,27992186880,18.3,6285520896,27992186880
34277707776,27992178688,18.3,6285529088,27992178688
34277707776,27992174592,18.3,6285533184,27992174592
34277707776,27992154112,18.3,6285553664,27992154112
34277707776,27991744512,18.3,6285963264,27991744512
34277707776,27991457792,18.3,6286249984,27991457792
34277707776,27984351232,18.4,6293356544,27984351232
34277707776,27975983104,18.4,6301724672,27975983104
34277707776,27975675904,18.4,6302031872,27975675904
34277707776,27975467008,18.4,6302240768,27975467008
34277707776,27974025216,18.4,6303682560,27974025216
34277707776,27967119360,18.4,6310588416,27967119360
34277707776,27967823872,18.4,6309883904,27967823872
34277707776,27966078976,18.4,6311628800,27966078976
34277707776,27962806272,18.4,6314901504,27962806272
34277707776,27960229888,18.4,6317477888,27960229888
34277707776,27957633024,18.4,6320074752,27957633024
34277707776,27950530560,18.5,6327177216,27950530560
34277707776,27950059520,18.5,6327648256,27950059520
34277707776,27946786816,18.5,6330920960,27946786816
34277707776,27947024384,18.5,6330683392,27947024384
34277707776,27946536960,18.5,6331170816,27946536960
34277707776,27943464960,18.5,6334242816,27943464960
34277707776,27941076992,18.5,6336630784,27941076992
34277707776,27940102144,18.5,6337605632,27940102144
34277707776,27937722368,18.5,6339985408,27937722368
34277707776,27929825280,18.5,6347882496,27929825280
