total,available,percent,used,free
34277707776,28011925504,18.3,6265782272,28011925504
34277707776,28011851776,18.3,6265856000,28011851776
34277707776,28011458560,18.3,6266249216,28011458560
34277707776,28009627648,18.3,6268080128,28009627648
34277707776,27994333184,18.3,6283374592,27994333184
34277707776,27976671232,18.4,6301036544,27976671232
34277707776,27976839168,18.4,6300868608,27976839168
34277707776,27976720384,18.4,6300987392,27976720384
34277707776,27976572928,18.4,6301134848,27976572928
34277707776,27976544256,18.4,6301163520,27976544256
34277707776,27976327168,18.4,6301380608,27976327168
34277707776,27976048640,18.4,6301659136,27976048640
34277707776,27975016448,18.4,6302691328,27975016448
34277707776,27974119424,18.4,6303588352,27974119424
34277707776,27974164480,18.4,6303543296,27974164480
34277707776,27970416640,18.4,6307291136,27970416640
34277707776,27965427712,18.4,6312280064,27965427712
34277707776,27961049088,18.4,6316658688,27961049088
34277707776,27960496128,18.4,6317211648,27960496128
34277707776,27960303616,18.4,6317404160,27960303616
34277707776,27959963648,18.4,6317744128,27959963648
34277707776,27958784000,18.4,6318923776,27958784000
34277707776,27958730752,18.4,6318977024,27958730752
34277707776,27958661120,18.4,6319046656,27958661120
34277707776,27958575104,18.4,6319132672,27958575104
34277707776,27958558720,18.4,6319149056,27958558720
34277707776,27966459904,18.4,6311247872,27966459904
34277707776,27966439424,18.4,6311268352,27966439424
34277707776,27966455808,18.4,6311251968,27966455808
34277707776,27966377984,18.4,6311329792,27966377984
34277707776,27966107648,18.4,6311600128,27966107648
34277707776,27966111744,18.4,6311596032,27966111744
34277707776,27965837312,18.4,6311870464,27965837312
34277707776,27965628416,18.4,6312079360,27965628416
34277707776,27965661184,18.4,6312046592,27965661184
34277707776,27962523648,18.4,6315184128,27962523648
34277707776,27962109952,18.4,6315597824,27962109952
34277707776,27961487360,18.4,6316220416,27961487360
34277707776,27961462784,18.4,6316244992,27961462784
34277707776,27957121024,18.4,6320586752,27957121024
34277707776,27953115136,18.5,6324592640,27953115136
34277707776,27952852992,18.5,6324854784,27952852992
34277707776,27952852992,18.5,6324854784,27952852992
34277707776,27952852992,18.5,6324854784,27952852992
34277707776,27952799744,18.5,6324908032,27952799744
34277707776,27952685056,18.5,6325022720,27952685056
34277707776,27953684480,18.4,6324023296,27953684480
34277707776,27953582080,18.4,6324125696,27953582080
34277707776,27953573888,18.4,6324133888,27953573888
34277707776,27953688576,18.4,6324019200,27953688576
34277707776,27953721344,18.4,6323986432,27953721344
34277707776,27953713152,18.4,6323994624,27953713152
34277707776,27953709056,18.4,6323998720,27953709056
34277707776,27953618944,18.4,6324088832,27953618944
34277707776,27953336320,18.5,6324371456,27953336320
34277707776,27951316992,18.5,6326390784,27951316992
34277707776,27948113920,18.5,6329593856,27948113920
34277707776,27935858688,18.5,6341849088,27935858688
34277707776,27934605312,18.5,6343102464,27934605312
34277707776,27932516352,18.5,6345191424,27932516352
34277707776,27921653760,18.5,6356054016,27921653760
34277707776,27917754368,18.6,6359953408,27917754368
34277707776,27915247616,18.6,6362460160,27915247616
34277707776,27900133376,18.6,6377574400,27900133376
34277707776,27898880000,18.6,6378827776,27898880000
34277707776,27898880000,18.6,6378827776,27898880000
34277707776,27898740736,18.6,6378967040,27898740736
34277707776,27898654720,18.6,6379053056,27898654720
34277707776,27898441728,18.6,6379266048,27898441728
34277707776,27898159104,18.6,6379548672,27898159104
34277707776,27898019840,18.6,6379687936,27898019840
34277707776,27897810944,18.6,6379896832,27897810944
34277707776,27897044992,18.6,6380662784,27897044992
34277707776,27897110528,18.6,6380597248,27897110528
34277707776,27897110528,18.6,6380597248,27897110528
34277707776,27897040896,18.6,6380666880,27897040896
34277707776,27896844288,18.6,6380863488,27896844288
34277707776,27896856576,18.6,6380851200,27896856576
34277707776,27896856576,18.6,6380851200,27896856576
34277707776,27896786944,18.6,6380920832,27896786944
34277707776,27895742464,18.6,6381965312,27895742464
34277707776,27893792768,18.6,6383915008,27893792768
34277707776,27894558720,18.6,6383149056,27894558720
34277707776,27894558720,18.6,6383149056,27894558720
34277707776,27894558720,18.6,6383149056,27894558720
34277707776,27894558720,18.6,6383149056,27894558720
34277707776,27894558720,18.6,6383149056,27894558720
34277707776,27894558720,18.6,6383149056,27894558720
34277707776,27894558720,18.6,6383149056,27894558720
34277707776,27894558720,18.6,6383149056,27894558720
34277707776,27894558720,18.6,6383149056,27894558720
34277707776,27894489088,18.6,6383218688,27894489088
34277707776,27894489088,18.6,6383218688,27894489088
34277707776,27894210560,18.6,6383497216,27894210560
34277707776,27894210560,18.6,6383497216,27894210560
34277707776,27894001664,18.6,6383706112,27894001664
34277707776,27893927936,18.6,6383779840,27893927936
34277707776,27893927936,18.6,6383779840,27893927936
34277707776,27893878784,18.6,6383828992,27893878784
34277707776,27893878784,18.6,6383828992,27893878784
34277707776,27893878784,18.6,6383828992,27893878784
34277707776,27893878784,18.6,6383828992,27893878784
34277707776,27893809152,18.6,6383898624,27893809152
34277707776,27893739520,18.6,6383968256,27893739520
34277707776,27893321728,18.6,6384386048,27893321728
34277707776,27893321728,18.6,6384386048,27893321728
34277707776,27893174272,18.6,6384533504,27893174272
34277707776,27893174272,18.6,6384533504,27893174272
34277707776,27893174272,18.6,6384533504,27893174272
34277707776,27893174272,18.6,6384533504,27893174272
34277707776,27893178368,18.6,6384529408,27893178368
34277707776,27893186560,18.6,6384521216,27893186560
34277707776,27893186560,18.6,6384521216,27893186560
34277707776,27892977664,18.6,6384730112,27892977664
34277707776,27888939008,18.6,6388768768,27888939008
34277707776,27882672128,18.7,6395035648,27882672128
34277707776,27876126720,18.7,6401581056,27876126720
34277707776,27866796032,18.7,6410911744,27866796032
34277707776,27858300928,18.7,6419406848,27858300928
34277707776,27858300928,18.7,6419406848,27858300928
34277707776,27858300928,18.7,6419406848,27858300928
34277707776,27858300928,18.7,6419406848,27858300928
34277707776,27858300928,18.7,6419406848,27858300928
34277707776,27858300928,18.7,6419406848,27858300928
34277707776,27857674240,18.7,6420033536,27857674240
34277707776,27857674240,18.7,6420033536,27857674240
34277707776,27857534976,18.7,6420172800,27857534976
34277707776,27857293312,18.7,6420414464,27857293312
34277707776,27857293312,18.7,6420414464,27857293312
34277707776,27857293312,18.7,6420414464,27857293312
34277707776,27857293312,18.7,6420414464,27857293312
34277707776,27857293312,18.7,6420414464,27857293312
34277707776,27857072128,18.7,6420635648,27857072128
34277707776,27857072128,18.7,6420635648,27857072128
34277707776,27857072128,18.7,6420635648,27857072128
34277707776,27856932864,18.7,6420774912,27856932864
34277707776,27856932864,18.7,6420774912,27856932864
34277707776,27856654336,18.7,6421053440,27856654336
34277707776,27852267520,18.7,6425440256,27852267520
34277707776,27852271616,18.7,6425436160,27852271616
34277707776,27852259328,18.7,6425448448,27852259328
34277707776,27852259328,18.7,6425448448,27852259328
34277707776,27852189696,18.7,6425518080,27852189696
34277707776,27851563008,18.7,6426144768,27851563008
34277707776,27851280384,18.7,6426427392,27851280384
34277707776,27851001856,18.7,6426705920,27851001856
34277707776,27851001856,18.7,6426705920,27851001856
34277707776,27851001856,18.7,6426705920,27851001856
34277707776,27851001856,18.7,6426705920,27851001856
34277707776,27851001856,18.7,6426705920,27851001856
34277707776,27850792960,18.7,6426914816,27850792960
34277707776,27850723328,18.7,6426984448,27850723328
34277707776,27850309632,18.8,6427398144,27850309632
34277707776,27850309632,18.8,6427398144,27850309632
34277707776,27850309632,18.8,6427398144,27850309632
34277707776,27850309632,18.8,6427398144,27850309632
34277707776,27850309632,18.8,6427398144,27850309632
34277707776,27850309632,18.8,6427398144,27850309632
34277707776,27847106560,18.8,6430601216,27847106560
34277707776,27840212992,18.8,6437494784,27840212992
34277707776,27832066048,18.8,6445641728,27832066048
34277707776,27827679232,18.8,6450028544,27827679232
34277707776,27820498944,18.8,6457208832,27820498944
34277707776,27810611200,18.9,6467096576,27810611200
34277707776,27802812416,18.9,6474895360,27802812416
34277707776,27793133568,18.9,6484574208,27793133568
34277707776,27784916992,18.9,6492790784,27784916992
34277707776,27776143360,19.0,6501564416,27776143360
34277707776,27776143360,19.0,6501564416,27776143360
34277707776,27776143360,19.0,6501564416,27776143360
34277707776,27776143360,19.0,6501564416,27776143360
34277707776,27776004096,19.0,6501703680,27776004096
34277707776,27775725568,19.0,6501982208,27775725568
34277707776,27775377408,19.0,6502330368,27775377408
34277707776,27775377408,19.0,6502330368,27775377408
34277707776,27775377408,19.0,6502330368,27775377408
34277707776,27775377408,19.0,6502330368,27775377408
34277707776,27775377408,19.0,6502330368,27775377408
34277707776,27775377408,19.0,6502330368,27775377408
34277707776,27775307776,19.0,6502400000,27775307776
34277707776,27775307776,19.0,6502400000,27775307776
