total,available,percent,used,free
34277707776,28085719040,18.1,6191988736,28085719040
34277707776,28085571584,18.1,6192136192,28085571584
34277707776,28084699136,18.1,6193008640,28084699136
34277707776,28082450432,18.1,6195257344,28082450432
34277707776,28069601280,18.1,6208106496,28069601280
34277707776,28068130816,18.1,6209576960,28068130816
34277707776,28068012032,18.1,6209695744,28068012032
34277707776,28067954688,18.1,6209753088,28067954688
34277707776,28067954688,18.1,6209753088,28067954688
34277707776,28067954688,18.1,6209753088,28067954688
34277707776,28067954688,18.1,6209753088,28067954688
34277707776,28067954688,18.1,6209753088,28067954688
34277707776,28067954688,18.1,6209753088,28067954688
34277707776,28067954688,18.1,6209753088,28067954688
34277707776,28067954688,18.1,6209753088,28067954688
34277707776,28067860480,18.1,6209847296,28067860480
34277707776,28067811328,18.1,6209896448,28067811328
34277707776,28067950592,18.1,6209757184,28067950592
34277707776,28067917824,18.1,6209789952,28067917824
34277707776,28066910208,18.1,6210797568,28066910208
34277707776,28066324480,18.1,6211383296,28066324480
34277707776,28064239616,18.1,6213468160,28064239616
34277707776,28067864576,18.1,6209843200,28067864576
34277707776,28067852288,18.1,6209855488,28067852288
34277707776,28067622912,18.1,6210084864,28067622912
34277707776,28065939456,18.1,6211768320,28065939456
34277707776,28060426240,18.1,6217281536,28060426240
34277707776,28053770240,18.2,6223937536,28053770240
34277707776,28050849792,18.2,6226857984,28050849792
34277707776,28050599936,18.2,6227107840,28050599936
34277707776,28049866752,18.2,6227841024,28049866752
34277707776,28049784832,18.2,6227922944,28049784832
34277707776,28049764352,18.2,6227943424,28049764352
34277707776,28049199104,18.2,6228508672,28049199104
34277707776,28048568320,18.2,6229139456,28048568320
34277707776,28045623296,18.2,6232084480,28045623296
34277707776,28044513280,18.2,6233194496,28044513280
34277707776,28040818688,18.2,6236889088,28040818688
34277707776,28037885952,18.2,6239821824,28037885952
34277707776,28036382720,18.2,6241325056,28036382720
34277707776,28034383872,18.2,6243323904,28034383872
34277707776,28032352256,18.2,6245355520,28032352256
34277707776,28031856640,18.2,6245851136,28031856640
34277707776,28031782912,18.2,6245924864,28031782912
34277707776,28031496192,18.2,6246211584,28031496192
34277707776,28030832640,18.2,6246875136,28030832640
34277707776,28027830272,18.2,6249877504,28027830272
34277707776,28025761792,18.2,6251945984,28025761792
34277707776,28022935552,18.2,6254772224,28022935552
34277707776,28018266112,18.3,6259441664,28018266112
34277707776,28016001024,18.3,6261706752,28016001024
34277707776,28014915584,18.3,6262792192,28014915584
34277707776,28014260224,18.3,6263447552,28014260224
34277707776,28014051328,18.3,6263656448,28014051328
34277707776,28013977600,18.3,6263730176,28013977600
34277707776,28013813760,18.3,6263894016,28013813760
34277707776,28010156032,18.3,6267551744,28010156032
34277707776,28008587264,18.3,6269120512,28008587264
34277707776,28008587264,18.3,6269120512,28008587264
34277707776,28008599552,18.3,6269108224,28008599552
34277707776,28004651008,18.3,6273056768,28004651008
34277707776,28001148928,18.3,6276558848,28001148928
34277707776,27997396992,18.3,6280310784,27997396992
34277707776,27996516352,18.3,6281191424,27996516352
34277707776,27996094464,18.3,6281613312,27996094464
34277707776,27996024832,18.3,6281682944,27996024832
34277707776,27996024832,18.3,6281682944,27996024832
34277707776,27995856896,18.3,6281850880,27995856896
34277707776,27994791936,18.3,6282915840,27994791936
34277707776,27990888448,18.3,6286819328,27990888448
34277707776,27987091456,18.4,6290616320,27987091456
34277707776,27982299136,18.4,6295408640,27982299136
34277707776,27979563008,18.4,6298144768,27979563008
34277707776,27978326016,18.4,6299381760,27978326016
34277707776,27964608512,18.4,6313099264,27964608512
34277707776,27959013376,18.4,6318694400,27959013376
34277707776,27958738944,18.4,6318968832,27958738944
34277707776,27958738944,18.4,6318968832,27958738944
34277707776,27958480896,18.4,6319226880,27958480896
34277707776,27958370304,18.4,6319337472,27958370304
34277707776,27957850112,18.4,6319857664,27957850112
34277707776,27956830208,18.4,6320877568,27956830208
34277707776,27956342784,18.4,6321364992,27956342784
34277707776,27955683328,18.4,6322024448,27955683328
34277707776,27955093504,18.4,6322614272,27955093504
34277707776,27953864704,18.4,6323843072,27953864704
34277707776,27952840704,18.5,6324867072,27952840704
34277707776,27952238592,18.5,6325469184,27952238592
34277707776,27951304704,18.5,6326403072,27951304704
34277707776,27950419968,18.5,6327287808,27950419968
34277707776,27949731840,18.5,6327975936,27949731840
34277707776,27948531712,18.5,6329176064,27948531712
34277707776,27947851776,18.5,6329856000,27947851776
34277707776,27947008000,18.5,6330699776,27947008000
34277707776,27946147840,18.5,6331559936,27946147840
34277707776,27945570304,18.5,6332137472,27945570304
34277707776,27945398272,18.5,6332309504,27945398272
34277707776,27945328640,18.5,6332379136,27945328640
34277707776,27943931904,18.5,6333775872,27943931904
34277707776,27942944768,18.5,6334763008,27942944768
34277707776,27942477824,18.5,6335229952,27942477824
34277707776,27942424576,18.5,6335283200,27942424576
34277707776,27942481920,18.5,6335225856,27942481920
