total,available,percent,used,free
34277707776,28060737536,18.1,6216970240,28060737536
34277707776,28059619328,18.1,6218088448,28059619328
34277707776,28058902528,18.1,6218805248,28058902528
34277707776,28058599424,18.1,6219108352,28058599424
34277707776,28052926464,18.2,6224781312,28052926464
34277707776,28050419712,18.2,6227288064,28050419712
34277707776,28049772544,18.2,6227935232,28049772544
34277707776,28048306176,18.2,6229401600,28048306176
34277707776,28048306176,18.2,6229401600,28048306176
34277707776,28048306176,18.2,6229401600,28048306176
34277707776,28048306176,18.2,6229401600,28048306176
34277707776,28048306176,18.2,6229401600,28048306176
34277707776,28048306176,18.2,6229401600,28048306176
34277707776,28048306176,18.2,6229401600,28048306176
34277707776,28048306176,18.2,6229401600,28048306176
34277707776,28048306176,18.2,6229401600,28048306176
34277707776,28047147008,18.2,6230560768,28047147008
34277707776,28046618624,18.2,6231089152,28046618624
34277707776,28045099008,18.2,6232608768,28045099008
34277707776,28041953280,18.2,6235754496,28041953280
34277707776,28041007104,18.2,6236700672,28041007104
34277707776,28037726208,18.2,6239981568,28037726208
34277707776,28028788736,18.2,6248919040,28028788736
34277707776,28023779328,18.2,6253928448,28023779328
34277707776,28023201792,18.2,6254505984,28023201792
34277707776,28023001088,18.2,6254706688,28023001088
34277707776,28021891072,18.3,6255816704,28021891072
34277707776,28019945472,18.3,6257762304,28019945472
34277707776,28015669248,18.3,6262038528,28015669248
34277707776,28014284800,18.3,6263422976,28014284800
34277707776,28012945408,18.3,6264762368,28012945408
34277707776,28011683840,18.3,6266023936,28011683840
34277707776,28008476672,18.3,6269231104,28008476672
34277707776,28006797312,18.3,6270910464,28006797312
34277707776,28005060608,18.3,6272647168,28005060608
34277707776,28004503552,18.3,6273204224,28004503552
34277707776,28004368384,18.3,6273339392,28004368384
34277707776,28004003840,18.3,6273703936,28004003840
34277707776,28003266560,18.3,6274441216,28003266560
34277707776,28002156544,18.3,6275551232,28002156544
34277707776,28001058816,18.3,6276648960,28001058816
34277707776,27996987392,18.3,6280720384,27996987392
34277707776,27995004928,18.3,6282702848,27995004928
34277707776,27990937600,18.3,6286770176,27990937600
34277707776,27988230144,18.3,6289477632,27988230144
34277707776,27987619840,18.4,6290087936,27987619840
34277707776,27987542016,18.4,6290165760,27987542016
34277707776,27995996160,18.3,6281711616,27995996160
34277707776,27996348416,18.3,6281359360,27996348416
34277707776,27995967488,18.3,6281740288,27995967488
34277707776,27993665536,18.3,6284042240,27993665536
34277707776,27991486464,18.3,6286221312,27991486464
34277707776,27989700608,18.3,6288007168,27989700608
34277707776,27988140032,18.3,6289567744,27988140032
34277707776,27983339520,18.4,6294368256,27983339520
34277707776,27981946880,18.4,6295760896,27981946880
34277707776,27979968512,18.4,6297739264,27979968512
34277707776,27978797056,18.4,6298910720,27978797056
34277707776,27978280960,18.4,6299426816,27978280960
34277707776,27978280960,18.4,6299426816,27978280960
34277707776,27978280960,18.4,6299426816,27978280960
34277707776,27977744384,18.4,6299963392,27977744384
34277707776,27975634944,18.4,6302072832,27975634944
34277707776,27972567040,18.4,6305140736,27972567040
34277707776,27970600960,18.4,6307106816,27970600960
34277707776,27968835584,18.4,6308872192,27968835584
34277707776,27967442944,18.4,6310264832,27967442944
34277707776,27965493248,18.4,6312214528,27965493248
34277707776,27962052608,18.4,6315655168,27962052608
34277707776,27961004032,18.4,6316703744,27961004032
34277707776,27960086528,18.4,6317621248,27960086528
34277707776,27958714368,18.4,6318993408,27958714368
34277707776,27956617216,18.4,6321090560,27956617216
34277707776,27953958912,18.4,6323748864,27953958912
34277707776,27941269504,18.5,6336438272,27941269504
34277707776,27926646784,18.5,6351060992,27926646784
34277707776,27926519808,18.5,6351187968,27926519808
34277707776,27926519808,18.5,6351187968,27926519808
34277707776,27926519808,18.5,6351187968,27926519808
34277707776,27926462464,18.5,6351245312,27926462464
34277707776,27926413312,18.5,6351294464,27926413312
34277707776,27926454272,18.5,6351253504,27926454272
34277707776,27925913600,18.5,6351794176,27925913600
34277707776,27925786624,18.5,6351921152,27925786624
34277707776,27925655552,18.5,6352052224,27925655552
34277707776,27925622784,18.5,6352084992,27925622784
34277707776,27925151744,18.5,6352556032,27925151744
34277707776,27925131264,18.5,6352576512,27925131264
34277707776,27925094400,18.5,6352613376,27925094400
34277707776,27924951040,18.5,6352756736,27924951040
34277707776,27924795392,18.5,6352912384,27924795392
34277707776,27924791296,18.5,6352916480,27924791296
34277707776,27922505728,18.5,6355202048,27922505728
34277707776,27922362368,18.5,6355345408,27922362368
34277707776,27922423808,18.5,6355283968,27922423808
34277707776,27922333696,18.5,6355374080,27922333696
34277707776,27921821696,18.5,6355886080,27921821696
34277707776,27921444864,18.5,6356262912,27921444864
34277707776,27921358848,18.5,6356348928,27921358848
34277707776,27919216640,18.5,6358491136,27919216640
34277707776,27916976128,18.6,6360731648,27916976128
34277707776,27916718080,18.6,6360989696,27916718080
34277707776,27914207232,18.6,6363500544,27914207232
34277707776,27914141696,18.6,6363566080,27914141696
34277707776,27909890048,18.6,6367817728,27909890048
34277707776,27908837376,18.6,6368870400,27908837376
34277707776,27905474560,18.6,6372233216,27905474560
34277707776,27904450560,18.6,6373257216,27904450560
34277707776,27902697472,18.6,6375010304,27902697472
34277707776,27898679296,18.6,6379028480,27898679296
34277707776,27896623104,18.6,6381084672,27896623104
34277707776,27891957760,18.6,6385750016,27891957760
34277707776,27890769920,18.6,6386937856,27890769920
34277707776,27890655232,18.6,6387052544,27890655232
34277707776,27891515392,18.6,6386192384,27891515392
34277707776,27891531776,18.6,6386176000,27891531776
34277707776,27891376128,18.6,6386331648,27891376128
34277707776,27891294208,18.6,6386413568,27891294208
34277707776,27892006912,18.6,6385700864,27892006912
34277707776,27891875840,18.6,6385831936,27891875840
34277707776,27891834880,18.6,6385872896,27891834880
34277707776,27891830784,18.6,6385876992,27891830784
34277707776,27891900416,18.6,6385807360,27891900416
34277707776,27891896320,18.6,6385811456,27891896320
34277707776,27891896320,18.6,6385811456,27891896320
34277707776,27891896320,18.6,6385811456,27891896320
34277707776,27891896320,18.6,6385811456,27891896320
34277707776,27891896320,18.6,6385811456,27891896320
34277707776,27891896320,18.6,6385811456,27891896320
34277707776,27891896320,18.6,6385811456,27891896320
34277707776,27891875840,18.6,6385831936,27891875840
34277707776,27891662848,18.6,6386044928,27891662848
34277707776,27886161920,18.6,6391545856,27886161920
34277707776,27874045952,18.7,6403661824,27874045952
34277707776,27873988608,18.7,6403719168,27873988608
34277707776,27868975104,18.7,6408732672,27868975104
34277707776,27856232448,18.7,6421475328,27856232448
34277707776,27856146432,18.7,6421561344,27856146432
34277707776,27853561856,18.7,6424145920,27853561856
34277707776,27838451712,18.8,6439256064,27838451712
34277707776,27838394368,18.8,6439313408,27838394368
34277707776,27838394368,18.8,6439313408,27838394368
34277707776,27838394368,18.8,6439313408,27838394368
34277707776,27838394368,18.8,6439313408,27838394368
34277707776,27838382080,18.8,6439325696,27838382080
34277707776,27838382080,18.8,6439325696,27838382080
34277707776,27838312448,18.8,6439395328,27838312448
34277707776,27838312448,18.8,6439395328,27838312448
34277707776,27838312448,18.8,6439395328,27838312448
34277707776,27838312448,18.8,6439395328,27838312448
34277707776,27838312448,18.8,6439395328,27838312448
34277707776,27838312448,18.8,6439395328,27838312448
34277707776,27838173184,18.8,6439534592,27838173184
34277707776,27838173184,18.8,6439534592,27838173184
34277707776,27838394368,18.8,6439313408,27838394368
34277707776,27838394368,18.8,6439313408,27838394368
34277707776,27838394368,18.8,6439313408,27838394368
34277707776,27838324736,18.8,6439383040,27838324736
34277707776,27838185472,18.8,6439522304,27838185472
34277707776,27836723200,18.8,6440984576,27836723200
34277707776,27836723200,18.8,6440984576,27836723200
34277707776,27836723200,18.8,6440984576,27836723200
34277707776,27837526016,18.8,6440181760,27837526016
34277707776,27836407808,18.8,6441299968,27836407808
34277707776,27829723136,18.8,6447984640,27829723136
34277707776,27820670976,18.8,6457036800,27820670976
34277707776,27818164224,18.8,6459543552,27818164224
34277707776,27816771584,18.8,6460936192,27816771584
34277707776,27816144896,18.9,6461562880,27816144896
34277707776,27813498880,18.9,6464208896,27813498880
34277707776,27811201024,18.9,6466506752,27811201024
34277707776,27811201024,18.9,6466506752,27811201024
34277707776,27811201024,18.9,6466506752,27811201024
34277707776,27810643968,18.9,6467063808,27810643968
34277707776,27810643968,18.9,6467063808,27810643968
34277707776,27810643968,18.9,6467063808,27810643968
34277707776,27810574336,18.9,6467133440,27810574336
34277707776,27810295808,18.9,6467411968,27810295808
34277707776,27810226176,18.9,6467481600,27810226176
34277707776,27810086912,18.9,6467620864,27810086912
34277707776,27809808384,18.9,6467899392,27809808384
34277707776,27809320960,18.9,6468386816,27809320960
34277707776,27809251328,18.9,6468456448,27809251328
34277707776,27809181696,18.9,6468526080,27809181696
34277707776,27809181696,18.9,6468526080,27809181696
34277707776,27809181696,18.9,6468526080,27809181696
34277707776,27809181696,18.9,6468526080,27809181696
34277707776,27809181696,18.9,6468526080,27809181696
34277707776,27809181696,18.9,6468526080,27809181696
34277707776,27809103872,18.9,6468603904,27809103872
34277707776,27809103872,18.9,6468603904,27809103872
34277707776,27809103872,18.9,6468603904,27809103872
34277707776,27808964608,18.9,6468743168,27808964608
34277707776,27808407552,18.9,6469300224,27808407552
34277707776,27806322688,18.9,6471385088,27806322688
34277707776,27806322688,18.9,6471385088,27806322688
34277707776,27806322688,18.9,6471385088,27806322688
34277707776,27806322688,18.9,6471385088,27806322688
34277707776,27806244864,18.9,6471462912,27806244864
34277707776,27806175232,18.9,6471532544,27806175232
34277707776,27805966336,18.9,6471741440,27805966336
34277707776,27805757440,18.9,6471950336,27805757440
34277707776,27805618176,18.9,6472089600,27805618176
34277707776,27805618176,18.9,6472089600,27805618176
34277707776,27805548544,18.9,6472159232,27805548544
34277707776,27805548544,18.9,6472159232,27805548544
34277707776,27805478912,18.9,6472228864,27805478912
34277707776,27804225536,18.9,6473482240,27804225536
34277707776,27804225536,18.9,6473482240,27804225536
34277707776,27804155904,18.9,6473551872,27804155904
34277707776,27801440256,18.9,6476267520,27801440256
34277707776,27795865600,18.9,6481842176,27795865600
34277707776,27783610368,18.9,6494097408,27783610368
34277707776,27780546560,19.0,6497161216,27780546560
34277707776,27765923840,19.0,6511783936,27765923840
34277707776,27765788672,19.0,6511919104,27765788672
34277707776,27765788672,19.0,6511919104,27765788672
34277707776,27765788672,19.0,6511919104,27765788672
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27765800960,19.0,6511906816,27765800960
34277707776,27755773952,19.0,6521933824,27755773952
34277707776,27748048896,19.0,6529658880,27748048896
