total,available,percent,used,free
34277707776,28153151488,17.9,6124556288,28153151488
34277707776,28153061376,17.9,6124646400,28153061376
34277707776,28152008704,17.9,6125699072,28152008704
34277707776,28151128064,17.9,6126579712,28151128064
34277707776,28150362112,17.9,6127345664,28150362112
34277707776,28150095872,17.9,6127611904,28150095872
34277707776,28148805632,17.9,6128902144,28148805632
34277707776,28146860032,17.9,6130847744,28146860032
34277707776,28144766976,17.9,6132940800,28144766976
34277707776,28142231552,17.9,6135476224,28142231552
34277707776,28139352064,17.9,6138355712,28139352064
34277707776,28138725376,17.9,6138982400,28138725376
34277707776,28136054784,17.9,6141652992,28136054784
34277707776,28134596608,17.9,6143111168,28134596608
34277707776,28132995072,17.9,6144712704,28132995072
34277707776,28132622336,17.9,6145085440,28132622336
34277707776,28132069376,17.9,6145638400,28132069376
34277707776,28131794944,17.9,6145912832,28131794944
34277707776,28114866176,18.0,6162841600,28114866176
34277707776,28113739776,18.0,6163968000,28113739776
34277707776,28111249408,18.0,6166458368,28111249408
34277707776,28108750848,18.0,6168956928,28108750848
34277707776,28103823360,18.0,6173884416,28103823360
34277707776,28101058560,18.0,6176649216,28101058560
34277707776,28110954496,18.0,6166753280,28110954496
34277707776,28115218432,18.0,6162489344,28115218432
34277707776,28114214912,18.0,6163492864,28114214912
34277707776,28113092608,18.0,6164615168,28113092608
34277707776,28112871424,18.0,6164836352,28112871424
34277707776,28112441344,18.0,6165266432,28112441344
34277707776,28111519744,18.0,6166188032,28111519744
34277707776,28109447168,18.0,6168260608,28109447168
34277707776,28106653696,18.0,6171054080,28106653696
34277707776,28077408256,18.1,6200299520,28077408256
34277707776,28077264896,18.1,6200442880,28077264896
34277707776,28058505216,18.1,6219202560,28058505216
34277707776,28057600000,18.1,6220107776,28057600000
34277707776,28057595904,18.1,6220111872,28057595904
34277707776,28057432064,18.1,6220275712,28057432064
34277707776,28056174592,18.2,6221533184,28056174592
34277707776,28053884928,18.2,6223822848,28053884928
34277707776,28048650240,18.2,6229057536,28048650240
34277707776,28045553664,18.2,6232154112,28045553664
34277707776,28044382208,18.2,6233325568,28044382208
34277707776,28042952704,18.2,6234755072,28042952704
34277707776,28041969664,18.2,6235738112,28041969664
34277707776,28041498624,18.2,6236209152,28041498624
34277707776,28041302016,18.2,6236405760,28041302016
34277707776,28040843264,18.2,6236864512,28040843264
34277707776,28040839168,18.2,6236868608,28040839168
34277707776,28040368128,18.2,6237339648,28040368128
34277707776,28040196096,18.2,6237511680,28040196096
34277707776,28040179712,18.2,6237528064,28040179712
34277707776,28039467008,18.2,6238240768,28039467008
34277707776,28038135808,18.2,6239571968,28038135808
34277707776,28037574656,18.2,6240133120,28037574656
34277707776,28037189632,18.2,6240518144,28037189632
34277707776,28032626688,18.2,6245081088,28032626688
34277707776,28030410752,18.2,6247297024,28030410752
34277707776,28025810944,18.2,6251896832,28025810944
34277707776,28024266752,18.2,6253441024,28024266752
34277707776,28024414208,18.2,6253293568,28024414208
34277707776,28024414208,18.2,6253293568,28024414208
34277707776,28025061376,18.2,6252646400,28025061376
34277707776,28025061376,18.2,6252646400,28025061376
34277707776,28025057280,18.2,6252650496,28025057280
34277707776,28025032704,18.2,6252675072,28025032704
34277707776,28024823808,18.2,6252883968,28024823808
34277707776,28024819712,18.2,6252888064,28024819712
34277707776,28024750080,18.2,6252957696,28024750080
34277707776,28024782848,18.2,6252924928,28024782848
34277707776,28024995840,18.2,6252711936,28024995840
34277707776,28024991744,18.2,6252716032,28024991744
34277707776,28024991744,18.2,6252716032,28024991744
34277707776,28024991744,18.2,6252716032,28024991744
34277707776,28024991744,18.2,6252716032,28024991744
34277707776,28024991744,18.2,6252716032,28024991744
34277707776,28024991744,18.2,6252716032,28024991744
34277707776,28024991744,18.2,6252716032,28024991744
34277707776,28024991744,18.2,6252716032,28024991744
34277707776,28024991744,18.2,6252716032,28024991744
34277707776,28024295424,18.2,6253412352,28024295424
34277707776,28007165952,18.3,6270541824,28007165952
34277707776,28006330368,18.3,6271377408,28006330368
34277707776,27989336064,18.3,6288371712,27989336064
34277707776,27986087936,18.4,6291619840,27986087936
34277707776,27984904192,18.4,6292803584,27984904192
34277707776,27983572992,18.4,6294134784,27983572992
34277707776,27980996608,18.4,6296711168,27980996608
34277707776,27980853248,18.4,6296854528,27980853248
34277707776,27980505088,18.4,6297202688,27980505088
34277707776,27980365824,18.4,6297341952,27980365824
34277707776,27979878400,18.4,6297829376,27979878400
34277707776,27979739136,18.4,6297968640,27979739136
34277707776,27979530240,18.4,6298177536,27979530240
34277707776,27979251712,18.4,6298456064,27979251712
34277707776,27979251712,18.4,6298456064,27979251712
34277707776,27978276864,18.4,6299430912,27978276864
34277707776,27977256960,18.4,6300450816,27977256960
34277707776,27976978432,18.4,6300729344,27976978432
34277707776,27976839168,18.4,6300868608,27976839168
34277707776,27976839168,18.4,6300868608,27976839168
34277707776,27976769536,18.4,6300938240,27976769536
34277707776,27976699904,18.4,6301007872,27976699904
34277707776,27971477504,18.4,6306230272,27971477504
34277707776,27970506752,18.4,6307201024,27970506752
34277707776,27970506752,18.4,6307201024,27970506752
34277707776,27970506752,18.4,6307201024,27970506752
34277707776,27970506752,18.4,6307201024,27970506752
34277707776,27970506752,18.4,6307201024,27970506752
34277707776,27970506752,18.4,6307201024,27970506752
34277707776,27970506752,18.4,6307201024,27970506752
34277707776,27970506752,18.4,6307201024,27970506752
34277707776,27970547712,18.4,6307160064,27970547712
34277707776,27970547712,18.4,6307160064,27970547712
34277707776,27970547712,18.4,6307160064,27970547712
34277707776,27970547712,18.4,6307160064,27970547712
34277707776,27970547712,18.4,6307160064,27970547712
34277707776,27970547712,18.4,6307160064,27970547712
34277707776,27970547712,18.4,6307160064,27970547712
34277707776,27970408448,18.4,6307299328,27970408448
34277707776,27970338816,18.4,6307368960,27970338816
34277707776,27970220032,18.4,6307487744,27970220032
34277707776,27970072576,18.4,6307635200,27970072576
34277707776,27970072576,18.4,6307635200,27970072576
34277707776,27970248704,18.4,6307459072,27970248704
34277707776,27970248704,18.4,6307459072,27970248704
34277707776,27970248704,18.4,6307459072,27970248704
34277707776,27969638400,18.4,6308069376,27969638400
34277707776,27969638400,18.4,6308069376,27969638400
34277707776,27969638400,18.4,6308069376,27969638400
34277707776,27969568768,18.4,6308139008,27969568768
34277707776,27969359872,18.4,6308347904,27969359872
34277707776,27969196032,18.4,6308511744,27969196032
34277707776,27969196032,18.4,6308511744,27969196032
34277707776,27966619648,18.4,6311088128,27966619648
34277707776,27951370240,18.5,6326337536,27951370240
34277707776,27938766848,18.5,6338940928,27938766848
34277707776,27933544448,18.5,6344163328,27933544448
34277707776,27920936960,18.5,6356770816,27920936960
34277707776,27921317888,18.5,6356389888,27921317888
34277707776,27920064512,18.5,6357643264,27920064512
34277707776,27917496320,18.6,6360211456,27917496320
34277707776,27916869632,18.6,6360838144,27916869632
34277707776,27916869632,18.6,6360838144,27916869632
34277707776,27916869632,18.6,6360838144,27916869632
34277707776,27916980224,18.6,6360727552,27916980224
34277707776,27919302656,18.5,6358405120,27919302656
34277707776,27919302656,18.5,6358405120,27919302656
34277707776,27919302656,18.5,6358405120,27919302656
34277707776,27919302656,18.5,6358405120,27919302656
34277707776,27919327232,18.5,6358380544,27919327232
34277707776,27919343616,18.5,6358364160,27919343616
34277707776,27919343616,18.5,6358364160,27919343616
34277707776,27919343616,18.5,6358364160,27919343616
34277707776,27919343616,18.5,6358364160,27919343616
34277707776,27919343616,18.5,6358364160,27919343616
34277707776,27919343616,18.5,6358364160,27919343616
34277707776,27919343616,18.5,6358364160,27919343616
34277707776,27919204352,18.5,6358503424,27919204352
34277707776,27919134720,18.6,6358573056,27919134720
34277707776,27919134720,18.6,6358573056,27919134720
34277707776,27919134720,18.6,6358573056,27919134720
34277707776,27919142912,18.6,6358564864,27919142912
34277707776,27919142912,18.6,6358564864,27919142912
34277707776,27919142912,18.6,6358564864,27919142912
34277707776,27919142912,18.6,6358564864,27919142912
34277707776,27919142912,18.6,6358564864,27919142912
34277707776,27919142912,18.6,6358564864,27919142912
34277707776,27919167488,18.6,6358540288,27919167488
34277707776,27903291392,18.6,6374416384,27903291392
34277707776,27901341696,18.6,6376366080,27901341696
34277707776,27883724800,18.7,6393982976,27883724800
34277707776,27883515904,18.7,6394191872,27883515904
34277707776,27883515904,18.7,6394191872,27883515904
34277707776,27865829376,18.7,6411878400,27865829376
34277707776,27865829376,18.7,6411878400,27865829376
34277707776,27865698304,18.7,6412009472,27865698304
34277707776,27865698304,18.7,6412009472,27865698304
34277707776,27865698304,18.7,6412009472,27865698304
34277707776,27865698304,18.7,6412009472,27865698304
34277707776,27865698304,18.7,6412009472,27865698304
34277707776,27865698304,18.7,6412009472,27865698304
34277707776,27865698304,18.7,6412009472,27865698304
34277707776,27865698304,18.7,6412009472,27865698304
34277707776,27865698304,18.7,6412009472,27865698304
34277707776,27865698304,18.7,6412009472,27865698304
34277707776,27865698304,18.7,6412009472,27865698304
34277707776,27865698304,18.7,6412009472,27865698304
34277707776,27865808896,18.7,6411898880,27865808896
34277707776,27865808896,18.7,6411898880,27865808896
34277707776,27865808896,18.7,6411898880,27865808896
34277707776,27865808896,18.7,6411898880,27865808896
34277707776,27865808896,18.7,6411898880,27865808896
34277707776,27865808896,18.7,6411898880,27865808896
34277707776,27865808896,18.7,6411898880,27865808896
34277707776,27865808896,18.7,6411898880,27865808896
34277707776,27865808896,18.7,6411898880,27865808896
34277707776,27865817088,18.7,6411890688,27865817088
34277707776,27865817088,18.7,6411890688,27865817088
34277707776,27865817088,18.7,6411890688,27865817088
34277707776,27865825280,18.7,6411882496,27865825280
34277707776,27865825280,18.7,6411882496,27865825280
34277707776,27865825280,18.7,6411882496,27865825280
34277707776,27865686016,18.7,6412021760,27865686016
34277707776,27865546752,18.7,6412161024,27865546752
34277707776,27865337856,18.7,6412369920,27865337856
34277707776,27865268224,18.7,6412439552,27865268224
34277707776,27865268224,18.7,6412439552,27865268224
34277707776,27865268224,18.7,6412439552,27865268224
34277707776,27865198592,18.7,6412509184,27865198592
34277707776,27865198592,18.7,6412509184,27865198592
34277707776,27865055232,18.7,6412652544,27865055232
34277707776,27865055232,18.7,6412652544,27865055232
34277707776,27864846336,18.7,6412861440,27864846336
34277707776,27864776704,18.7,6412931072,27864776704
34277707776,27864776704,18.7,6412931072,27864776704
34277707776,27864629248,18.7,6413078528,27864629248
34277707776,27864629248,18.7,6413078528,27864629248
34277707776,27864629248,18.7,6413078528,27864629248
34277707776,27864629248,18.7,6413078528,27864629248
34277707776,27864629248,18.7,6413078528,27864629248
34277707776,27864629248,18.7,6413078528,27864629248
34277707776,27864629248,18.7,6413078528,27864629248
34277707776,27864629248,18.7,6413078528,27864629248
34277707776,27864629248,18.7,6413078528,27864629248
34277707776,27864629248,18.7,6413078528,27864629248
34277707776,27864551424,18.7,6413156352,27864551424
34277707776,27864408064,18.7,6413299712,27864408064
34277707776,27863642112,18.7,6414065664,27863642112
34277707776,27863642112,18.7,6414065664,27863642112
34277707776,27860856832,18.7,6416850944,27860856832
34277707776,27854729216,18.7,6422978560,27854729216
34277707776,27852500992,18.7,6425206784,27852500992
34277707776,27850067968,18.8,6427639808,27850067968
34277707776,27852578816,18.7,6425128960,27852578816
34277707776,27852574720,18.7,6425133056,27852574720
34277707776,27852574720,18.7,6425133056,27852574720
34277707776,27852574720,18.7,6425133056,27852574720
34277707776,27852574720,18.7,6425133056,27852574720
34277707776,27851599872,18.7,6426107904,27851599872
34277707776,27851182080,18.7,6426525696,27851182080
34277707776,27834748928,18.8,6442958848,27834748928
34277707776,27833356288,18.8,6444351488,27833356288
34277707776,27815600128,18.9,6462107648,27815600128
34277707776,27815600128,18.9,6462107648,27815600128
34277707776,27815600128,18.9,6462107648,27815600128
34277707776,27815600128,18.9,6462107648,27815600128
34277707776,27815600128,18.9,6462107648,27815600128
34277707776,27815600128,18.9,6462107648,27815600128
34277707776,27815600128,18.9,6462107648,27815600128
34277707776,27815628800,18.9,6462078976,27815628800
34277707776,27815628800,18.9,6462078976,27815628800
34277707776,27815628800,18.9,6462078976,27815628800
34277707776,27815628800,18.9,6462078976,27815628800
34277707776,27815628800,18.9,6462078976,27815628800
34277707776,27815628800,18.9,6462078976,27815628800
34277707776,27815628800,18.9,6462078976,27815628800
34277707776,27815628800,18.9,6462078976,27815628800
34277707776,27815628800,18.9,6462078976,27815628800
34277707776,27815628800,18.9,6462078976,27815628800
34277707776,27815628800,18.9,6462078976,27815628800
34277707776,27815628800,18.9,6462078976,27815628800
34277707776,27815628800,18.9,6462078976,27815628800
34277707776,27815628800,18.9,6462078976,27815628800
34277707776,27815559168,18.9,6462148608,27815559168
34277707776,27815559168,18.9,6462148608,27815559168
34277707776,27815559168,18.9,6462148608,27815559168
34277707776,27815559168,18.9,6462148608,27815559168
34277707776,27815559168,18.9,6462148608,27815559168
34277707776,27815559168,18.9,6462148608,27815559168
34277707776,27815559168,18.9,6462148608,27815559168
34277707776,27815559168,18.9,6462148608,27815559168
34277707776,27815559168,18.9,6462148608,27815559168
34277707776,27815559168,18.9,6462148608,27815559168
34277707776,27815559168,18.9,6462148608,27815559168
34277707776,27815796736,18.9,6461911040,27815796736
34277707776,27833769984,18.8,6443937792,27833769984
34277707776,27833769984,18.8,6443937792,27833769984
34277707776,27833769984,18.8,6443937792,27833769984
34277707776,27833782272,18.8,6443925504,27833782272
34277707776,27833782272,18.8,6443925504,27833782272
