total,available,percent,used,free
34277707776,28131545088,17.9,6146162688,28131545088
34277707776,28131586048,17.9,6146121728,28131586048
34277707776,28131553280,17.9,6146154496,28131553280
34277707776,28131262464,17.9,6146445312,28131262464
34277707776,28129607680,17.9,6148100096,28129607680
34277707776,28118687744,18.0,6159020032,28118687744
34277707776,28114399232,18.0,6163308544,28114399232
34277707776,28113739776,18.0,6163968000,28113739776
34277707776,28113727488,18.0,6163980288,28113727488
34277707776,28113727488,18.0,6163980288,28113727488
34277707776,28113727488,18.0,6163980288,28113727488
34277707776,28113727488,18.0,6163980288,28113727488
34277707776,28113727488,18.0,6163980288,28113727488
34277707776,28113727488,18.0,6163980288,28113727488
34277707776,28113727488,18.0,6163980288,28113727488
34277707776,28113674240,18.0,6164033536,28113674240
34277707776,28113625088,18.0,6164082688,28113625088
34277707776,28113768448,18.0,6163939328,28113768448
34277707776,28113747968,18.0,6163959808,28113747968
34277707776,28112044032,18.0,6165663744,28112044032
34277707776,28103462912,18.0,6174244864,28103462912
34277707776,28095942656,18.0,6181765120,28095942656
34277707776,28095938560,18.0,6181769216,28095938560
34277707776,28095619072,18.0,6182088704,28095619072
34277707776,28094320640,18.0,6183387136,28094320640
34277707776,28089442304,18.1,6188265472,28089442304
34277707776,28083515392,18.1,6194192384,28083515392
34277707776,28088741888,18.1,6188965888,28088741888
34277707776,28091723776,18.0,6185984000,28091723776
34277707776,28091371520,18.0,6186336256,28091371520
34277707776,28091404288,18.0,6186303488,28091404288
34277707776,28091383808,18.0,6186323968,28091383808
34277707776,28091371520,18.0,6186336256,28091371520
34277707776,28091215872,18.0,6186491904,28091215872
34277707776,28089344000,18.1,6188363776,28089344000
34277707776,28084981760,18.1,6192726016,28084981760
34277707776,28081827840,18.1,6195879936,28081827840
34277707776,28080316416,18.1,6197391360,28080316416
34277707776,28077993984,18.1,6199713792,28077993984
34277707776,28077596672,18.1,6200111104,28077596672
34277707776,28074881024,18.1,6202826752,28074881024
34277707776,28073836544,18.1,6203871232,28073836544
34277707776,28073508864,18.1,6204198912,28073508864
34277707776,28073390080,18.1,6204317696,28073390080
34277707776,28073226240,18.1,6204481536,28073226240
34277707776,28072714240,18.1,6204993536,28072714240
34277707776,28071022592,18.1,6206685184,28071022592
34277707776,28066963456,18.1,6210744320,28066963456
34277707776,28064092160,18.1,6213615616,28064092160
34277707776,28061474816,18.1,6216232960,28061474816
34277707776,28058071040,18.1,6219636736,28058071040
34277707776,28056604672,18.1,6221103104,28056604672
34277707776,28056027136,18.2,6221680640,28056027136
34277707776,28055601152,18.2,6222106624,28055601152
34277707776,28055547904,18.2,6222159872,28055547904
34277707776,28055547904,18.2,6222159872,28055547904
34277707776,28055547904,18.2,6222159872,28055547904
34277707776,28045721600,18.2,6231986176,28045721600
34277707776,28037697536,18.2,6240010240,28037697536
34277707776,28037763072,18.2,6239944704,28037763072
34277707776,28032319488,18.2,6245388288,28032319488
34277707776,28027535360,18.2,6250172416,28027535360
34277707776,28024066048,18.2,6253641728,28024066048
34277707776,28022185984,18.2,6255521792,28022185984
34277707776,28020801536,18.3,6256906240,28020801536
34277707776,28020244480,18.3,6257463296,28020244480
34277707776,28019851264,18.3,6257856512,28019851264
34277707776,28019716096,18.3,6257991680,28019716096
34277707776,28019666944,18.3,6258040832,28019666944
34277707776,28018757632,18.3,6258950144,28018757632
34277707776,28012011520,18.3,6265696256,28012011520
34277707776,28007698432,18.3,6270009344,28007698432
34277707776,28004646912,18.3,6273060864,28004646912
34277707776,28003860480,18.3,6273847296,28003860480
34277707776,27984035840,18.4,6293671936,27984035840
34277707776,27983130624,18.4,6294577152,27983130624
34277707776,27962798080,18.4,6314909696,27962798080
34277707776,27957026816,18.4,6320680960,27957026816
34277707776,27954503680,18.4,6323204096,27954503680
34277707776,27954503680,18.4,6323204096,27954503680
34277707776,27954503680,18.4,6323204096,27954503680
34277707776,27954503680,18.4,6323204096,27954503680
34277707776,27953807360,18.4,6323900416,27953807360
34277707776,27953139712,18.5,6324568064,27953139712
34277707776,27952869376,18.5,6324838400,27952869376
34277707776,27952320512,18.5,6325387264,27952320512
34277707776,27950895104,18.5,6326812672,27950895104
34277707776,27950796800,18.5,6326910976,27950796800
34277707776,27950645248,18.5,6327062528,27950645248
34277707776,27949948928,18.5,6327758848,27949948928
34277707776,27949834240,18.5,6327873536,27949834240
34277707776,27949678592,18.5,6328029184,27949678592
34277707776,27949076480,18.5,6328631296,27949076480
34277707776,27949010944,18.5,6328696832,27949010944
34277707776,27948994560,18.5,6328713216,27948994560
34277707776,27948556288,18.5,6329151488,27948556288
34277707776,27948253184,18.5,6329454592,27948253184
34277707776,27948216320,18.5,6329491456,27948216320
34277707776,27948187648,18.5,6329520128,27948187648
34277707776,27947786240,18.5,6329921536,27947786240
34277707776,27947741184,18.5,6329966592,27947741184
34277707776,27947479040,18.5,6330228736,27947479040
34277707776,27946352640,18.5,6331355136,27946352640
34277707776,27946344448,18.5,6331363328,27946344448
34277707776,27946024960,18.5,6331682816,27946024960
34277707776,27944845312,18.5,6332862464,27944845312
34277707776,27944349696,18.5,6333358080,27944349696
34277707776,27943923712,18.5,6333784064,27943923712
34277707776,27943190528,18.5,6334517248,27943190528
34277707776,27942633472,18.5,6335074304,27942633472
34277707776,27941855232,18.5,6335852544,27941855232
34277707776,27941785600,18.5,6335922176,27941785600
34277707776,27941154816,18.5,6336552960,27941154816
34277707776,27941531648,18.5,6336176128,27941531648
34277707776,27942584320,18.5,6335123456,27942584320
34277707776,27942584320,18.5,6335123456,27942584320
34277707776,27942584320,18.5,6335123456,27942584320
34277707776,27942580224,18.5,6335127552,27942580224
34277707776,27942576128,18.5,6335131648,27942576128
34277707776,27942367232,18.5,6335340544,27942367232
34277707776,27942313984,18.5,6335393792,27942313984
34277707776,27942105088,18.5,6335602688,27942105088
34277707776,27942105088,18.5,6335602688,27942105088
34277707776,27942105088,18.5,6335602688,27942105088
34277707776,27942105088,18.5,6335602688,27942105088
34277707776,27938275328,18.5,6339432448,27938275328
34277707776,27927621632,18.5,6350086144,27927621632
34277707776,27924762624,18.5,6352945152,27924762624
34277707776,27924275200,18.5,6353432576,27924275200
34277707776,27922464768,18.5,6355243008,27922464768
34277707776,27919052800,18.6,6358654976,27919052800
34277707776,27905585152,18.6,6372122624,27905585152
34277707776,27904679936,18.6,6373027840,27904679936
34277707776,27904679936,18.6,6373027840,27904679936
34277707776,27904679936,18.6,6373027840,27904679936
34277707776,27904679936,18.6,6373027840,27904679936
34277707776,27904679936,18.6,6373027840,27904679936
34277707776,27904679936,18.6,6373027840,27904679936
34277707776,27904679936,18.6,6373027840,27904679936
34277707776,27904679936,18.6,6373027840,27904679936
34277707776,27904679936,18.6,6373027840,27904679936
34277707776,27904679936,18.6,6373027840,27904679936
34277707776,27904679936,18.6,6373027840,27904679936
34277707776,27904679936,18.6,6373027840,27904679936
34277707776,27904679936,18.6,6373027840,27904679936
34277707776,27904679936,18.6,6373027840,27904679936
34277707776,27904679936,18.6,6373027840,27904679936
34277707776,27904540672,18.6,6373167104,27904540672
34277707776,27904471040,18.6,6373236736,27904471040
34277707776,27904471040,18.6,6373236736,27904471040
34277707776,27903635456,18.6,6374072320,27903635456
34277707776,27900571648,18.6,6377136128,27900571648
34277707776,27900534784,18.6,6377172992,27900534784
34277707776,27900465152,18.6,6377242624,27900465152
34277707776,27899281408,18.6,6378426368,27899281408
34277707776,27898986496,18.6,6378721280,27898986496
34277707776,27898916864,18.6,6378790912,27898916864
34277707776,27896340480,18.6,6381367296,27896340480
34277707776,27889238016,18.6,6388469760,27889238016
34277707776,27889168384,18.6,6388539392,27889168384
34277707776,27884920832,18.6,6392786944,27884920832
34277707776,27880718336,18.7,6396989440,27880718336
34277707776,27871735808,18.7,6405971968,27871735808
34277707776,27870466048,18.7,6407241728,27870466048
34277707776,27867512832,18.7,6410194944,27867512832
34277707776,27867512832,18.7,6410194944,27867512832
34277707776,27867512832,18.7,6410194944,27867512832
34277707776,27867512832,18.7,6410194944,27867512832
34277707776,27867512832,18.7,6410194944,27867512832
34277707776,27867758592,18.7,6409949184,27867758592
34277707776,27867758592,18.7,6409949184,27867758592
34277707776,27867758592,18.7,6409949184,27867758592
34277707776,27867758592,18.7,6409949184,27867758592
34277707776,27867758592,18.7,6409949184,27867758592
34277707776,27867758592,18.7,6409949184,27867758592
34277707776,27869184000,18.7,6408523776,27869184000
34277707776,27869184000,18.7,6408523776,27869184000
34277707776,27869184000,18.7,6408523776,27869184000
34277707776,27869184000,18.7,6408523776,27869184000
34277707776,27869184000,18.7,6408523776,27869184000
34277707776,27869184000,18.7,6408523776,27869184000
34277707776,27869188096,18.7,6408519680,27869188096
34277707776,27869188096,18.7,6408519680,27869188096
34277707776,27869188096,18.7,6408519680,27869188096
34277707776,27869188096,18.7,6408519680,27869188096
34277707776,27869188096,18.7,6408519680,27869188096
34277707776,27869188096,18.7,6408519680,27869188096
34277707776,27869179904,18.7,6408527872,27869179904
34277707776,27869179904,18.7,6408527872,27869179904
34277707776,27869179904,18.7,6408527872,27869179904
34277707776,27869179904,18.7,6408527872,27869179904
34277707776,27869179904,18.7,6408527872,27869179904
34277707776,27869179904,18.7,6408527872,27869179904
34277707776,27869179904,18.7,6408527872,27869179904
34277707776,27869179904,18.7,6408527872,27869179904
34277707776,27869179904,18.7,6408527872,27869179904
34277707776,27869179904,18.7,6408527872,27869179904
34277707776,27869179904,18.7,6408527872,27869179904
