total,available,percent,used,free
34277707776,28183519232,17.8,6094188544,28183519232
34277707776,28183207936,17.8,6094499840,28183207936
34277707776,28183183360,17.8,6094524416,28183183360
34277707776,28183097344,17.8,6094610432,28183097344
34277707776,28180717568,17.8,6096990208,28180717568
34277707776,28171595776,17.8,6106112000,28171595776
34277707776,28167688192,17.8,6110019584,28167688192
34277707776,28166770688,17.8,6110937088,28166770688
34277707776,28166770688,17.8,6110937088,28166770688
34277707776,28166770688,17.8,6110937088,28166770688
34277707776,28166770688,17.8,6110937088,28166770688
34277707776,28166770688,17.8,6110937088,28166770688
34277707776,28166770688,17.8,6110937088,28166770688
34277707776,28166770688,17.8,6110937088,28166770688
34277707776,28166770688,17.8,6110937088,28166770688
34277707776,28166770688,17.8,6110937088,28166770688
34277707776,28166078464,17.8,6111629312,28166078464
34277707776,28165898240,17.8,6111809536,28165898240
34277707776,28165689344,17.8,6112018432,28165689344
34277707776,28165398528,17.8,6112309248,28165398528
34277707776,28165353472,17.8,6112354304,28165353472
34277707776,28162564096,17.8,6115143680,28162564096
34277707776,28148682752,17.9,6129025024,28148682752
34277707776,28147572736,17.9,6130135040,28147572736
34277707776,28147539968,17.9,6130167808,28147539968
34277707776,28147470336,17.9,6130237440,28147470336
34277707776,28147486720,17.9,6130221056,28147486720
34277707776,28144123904,17.9,6133583872,28144123904
34277707776,28136685568,17.9,6141022208,28136685568
34277707776,28132982784,17.9,6144724992,28132982784
34277707776,28130959360,17.9,6146748416,28130959360
34277707776,28130320384,17.9,6147387392,28130320384
34277707776,28129738752,17.9,6147969024,28129738752
34277707776,28129206272,17.9,6148501504,28129206272
34277707776,28129079296,17.9,6148628480,28129079296
34277707776,28129021952,17.9,6148685824,28129021952
34277707776,28129726464,17.9,6147981312,28129726464
34277707776,28129390592,17.9,6148317184,28129390592
34277707776,28128477184,17.9,6149230592,28128477184
34277707776,28127031296,17.9,6150676480,28127031296
34277707776,28120977408,18.0,6156730368,28120977408
34277707776,28114460672,18.0,6163247104,28114460672
34277707776,28112261120,18.0,6165446656,28112261120
34277707776,28111720448,18.0,6165987328,28111720448
34277707776,28111958016,18.0,6165749760,28111958016
34277707776,28112166912,18.0,6165540864,28112166912
34277707776,28112052224,18.0,6165655552,28112052224
34277707776,28112027648,18.0,6165680128,28112027648
34277707776,28111769600,18.0,6165938176,28111769600
34277707776,28110245888,18.0,6167461888,28110245888
34277707776,28104724480,18.0,6172983296,28104724480
34277707776,28100706304,18.0,6177001472,28100706304
34277707776,28096385024,18.0,6181322752,28096385024
34277707776,28094652416,18.0,6183055360,28094652416
34277707776,28101300224,18.0,6176407552,28101300224
34277707776,28102529024,18.0,6175178752,28102529024
34277707776,28102529024,18.0,6175178752,28102529024
34277707776,28098064384,18.0,6179643392,28098064384
34277707776,28084600832,18.1,6193106944,28084600832
34277707776,28084523008,18.1,6193184768,28084523008
34277707776,28084432896,18.1,6193274880,28084432896
34277707776,28083949568,18.1,6193758208,28083949568
34277707776,28080631808,18.1,6197075968,28080631808
34277707776,28077215744,18.1,6200492032,28077215744
34277707776,28073758720,18.1,6203949056,28073758720
34277707776,28070092800,18.1,6207614976,28070092800
34277707776,28067749888,18.1,6209957888,28067749888
34277707776,28066893824,18.1,6210813952,28066893824
34277707776,28066471936,18.1,6211235840,28066471936
34277707776,28066709504,18.1,6210998272,28066709504
34277707776,28066861056,18.1,6210846720,28066861056
34277707776,28066357248,18.1,6211350528,28066357248
34277707776,28062720000,18.1,6214987776,28062720000
34277707776,28044926976,18.2,6232780800,28044926976
34277707776,28031279104,18.2,6246428672,28031279104
34277707776,28031279104,18.2,6246428672,28031279104
34277707776,28020695040,18.3,6257012736,28020695040
34277707776,28013453312,18.3,6264254464,28013453312
34277707776,28013412352,18.3,6264295424,28013412352
34277707776,28013412352,18.3,6264295424,28013412352
34277707776,28013412352,18.3,6264295424,28013412352
34277707776,28013273088,18.3,6264434688,28013273088
34277707776,28012949504,18.3,6264758272,28012949504
34277707776,28012683264,18.3,6265024512,28012683264
34277707776,28012236800,18.3,6265470976,28012236800
34277707776,28010663936,18.3,6267043840,28010663936
34277707776,28010139648,18.3,6267568128,28010139648
34277707776,28010000384,18.3,6267707392,28010000384
34277707776,28009283584,18.3,6268424192,28009283584
34277707776,28008325120,18.3,6269382656,28008325120
34277707776,28006494208,18.3,6271213568,28006494208
34277707776,28006117376,18.3,6271590400,28006117376
34277707776,28005031936,18.3,6272675840,28005031936
34277707776,28004511744,18.3,6273196032,28004511744
34277707776,28003729408,18.3,6273978368,28003729408
34277707776,27999596544,18.3,6278111232,27999596544
34277707776,27996024832,18.3,6281682944,27996024832
34277707776,27995361280,18.3,6282346496,27995361280
34277707776,27995336704,18.3,6282371072,27995336704
34277707776,27995480064,18.3,6282227712,27995480064
34277707776,27995443200,18.3,6282264576,27995443200
34277707776,27995467776,18.3,6282240000,27995467776
34277707776,27995455488,18.3,6282252288,27995455488
34277707776,27995451392,18.3,6282256384,27995451392
34277707776,27995406336,18.3,6282301440,27995406336
34277707776,27995406336,18.3,6282301440,27995406336
34277707776,27995398144,18.3,6282309632,27995398144
34277707776,27995377664,18.3,6282330112,27995377664
34277707776,27995365376,18.3,6282342400,27995365376
34277707776,27995348992,18.3,6282358784,27995348992
34277707776,27995348992,18.3,6282358784,27995348992
34277707776,27995344896,18.3,6282362880,27995344896
34277707776,27995344896,18.3,6282362880,27995344896
34277707776,27995344896,18.3,6282362880,27995344896
34277707776,27995185152,18.3,6282522624,27995185152
34277707776,27995291648,18.3,6282416128,27995291648
34277707776,27995287552,18.3,6282420224,27995287552
34277707776,27995287552,18.3,6282420224,27995287552
34277707776,27995287552,18.3,6282420224,27995287552
34277707776,27995287552,18.3,6282420224,27995287552
34277707776,27995275264,18.3,6282432512,27995275264
34277707776,27995275264,18.3,6282432512,27995275264
34277707776,27995271168,18.3,6282436608,27995271168
34277707776,27995271168,18.3,6282436608,27995271168
34277707776,27995271168,18.3,6282436608,27995271168
34277707776,27995271168,18.3,6282436608,27995271168
34277707776,27994992640,18.3,6282715136,27994992640
34277707776,27994992640,18.3,6282715136,27994992640
34277707776,27994992640,18.3,6282715136,27994992640
34277707776,27994923008,18.3,6282784768,27994923008
34277707776,27994923008,18.3,6282784768,27994923008
34277707776,27994923008,18.3,6282784768,27994923008
34277707776,27994923008,18.3,6282784768,27994923008
34277707776,27993182208,18.3,6284525568,27993182208
34277707776,27982876672,18.4,6294831104,27982876672
34277707776,27977515008,18.4,6300192768,27977515008
34277707776,27976400896,18.4,6301306880,27976400896
34277707776,27969507328,18.4,6308200448,27969507328
34277707776,27961708544,18.4,6315999232,27961708544
34277707776,27956072448,18.4,6321635328,27956072448
34277707776,27953909760,18.4,6323798016,27953909760
34277707776,27953909760,18.4,6323798016,27953909760
34277707776,27953909760,18.4,6323798016,27953909760
34277707776,27953909760,18.4,6323798016,27953909760
34277707776,27953909760,18.4,6323798016,27953909760
34277707776,27953909760,18.4,6323798016,27953909760
34277707776,27953909760,18.4,6323798016,27953909760
34277707776,27953909760,18.4,6323798016,27953909760
34277707776,27953770496,18.4,6323937280,27953770496
34277707776,27953766400,18.4,6323941376,27953766400
34277707776,27953766400,18.4,6323941376,27953766400
34277707776,27953766400,18.4,6323941376,27953766400
34277707776,27953766400,18.4,6323941376,27953766400
34277707776,27953696768,18.4,6324011008,27953696768
34277707776,27953627136,18.4,6324080640,27953627136
34277707776,27953557504,18.4,6324150272,27953557504
34277707776,27950006272,18.5,6327701504,27950006272
34277707776,27945480192,18.5,6332227584,27945480192
34277707776,27945271296,18.5,6332436480,27945271296
34277707776,27945271296,18.5,6332436480,27945271296
34277707776,27945271296,18.5,6332436480,27945271296
34277707776,27945271296,18.5,6332436480,27945271296
34277707776,27942117376,18.5,6335590400,27942117376
34277707776,27941838848,18.5,6335868928,27941838848
34277707776,27941842944,18.5,6335864832,27941842944
34277707776,27938500608,18.5,6339207168,27938500608
34277707776,27930562560,18.5,6347145216,27930562560
34277707776,27926036480,18.5,6351671296,27926036480
34277707776,27924643840,18.5,6353063936,27924643840
34277707776,27924156416,18.5,6353551360,27924156416
34277707776,27924017152,18.5,6353690624,27924017152
34277707776,27928256512,18.5,6349451264,27928256512
34277707776,27924152320,18.5,6353555456,27924152320
34277707776,27924152320,18.5,6353555456,27924152320
34277707776,27924152320,18.5,6353555456,27924152320
34277707776,27924152320,18.5,6353555456,27924152320
34277707776,27924152320,18.5,6353555456,27924152320
34277707776,27924152320,18.5,6353555456,27924152320
34277707776,27924152320,18.5,6353555456,27924152320
34277707776,27924152320,18.5,6353555456,27924152320
