total,available,percent,used,free
34277707776,28120690688,18.0,6157017088,28120690688
34277707776,28120403968,18.0,6157303808,28120403968
34277707776,28117733376,18.0,6159974400,28117733376
34277707776,28117360640,18.0,6160347136,28117360640
34277707776,28117278720,18.0,6160429056,28117278720
34277707776,28117123072,18.0,6160584704,28117123072
34277707776,28129320960,17.9,6148386816,28129320960
34277707776,28134985728,17.9,6142722048,28134985728
34277707776,28136132608,17.9,6141575168,28136132608
34277707776,28135985152,17.9,6141722624,28135985152
34277707776,28135985152,17.9,6141722624,28135985152
34277707776,28135985152,17.9,6141722624,28135985152
34277707776,28135985152,17.9,6141722624,28135985152
34277707776,28135976960,17.9,6141730816,28135976960
34277707776,28135976960,17.9,6141730816,28135976960
34277707776,28135976960,17.9,6141730816,28135976960
34277707776,28135976960,17.9,6141730816,28135976960
34277707776,28135464960,17.9,6142242816,28135464960
34277707776,28133318656,17.9,6144389120,28133318656
34277707776,28130922496,17.9,6146785280,28130922496
34277707776,28129898496,17.9,6147809280,28129898496
34277707776,28126543872,17.9,6151163904,28126543872
34277707776,28126494720,17.9,6151213056,28126494720
34277707776,28120854528,18.0,6156853248,28120854528
34277707776,28113076224,18.0,6164631552,28113076224
34277707776,28108779520,18.0,6168928256,28108779520
34277707776,28108709888,18.0,6168997888,28108709888
34277707776,28108587008,18.0,6169120768,28108587008
34277707776,28108472320,18.0,6169235456,28108472320
34277707776,28107730944,18.0,6169976832,28107730944
34277707776,28105580544,18.0,6172127232,28105580544
34277707776,28101136384,18.0,6176571392,28101136384
34277707776,28097744896,18.0,6179962880,28097744896
34277707776,28095782912,18.0,6181924864,28095782912
34277707776,28092047360,18.0,6185660416,28092047360
34277707776,28090339328,18.1,6187368448,28090339328
34277707776,28090208256,18.1,6187499520,28090208256
34277707776,28090167296,18.1,6187540480,28090167296
34277707776,28091027456,18.0,6186680320,28091027456
34277707776,28090826752,18.0,6186881024,28090826752
34277707776,28090667008,18.0,6187040768,28090667008
34277707776,28090355712,18.1,6187352064,28090355712
34277707776,28086894592,18.1,6190813184,28086894592
34277707776,28082253824,18.1,6195453952,28082253824
34277707776,28076105728,18.1,6201602048,28076105728
34277707776,28073242624,18.1,6204465152,28073242624
34277707776,28072828928,18.1,6204878848,28072828928
34277707776,28072804352,18.1,6204903424,28072804352
34277707776,28072976384,18.1,6204731392,28072976384
34277707776,28072902656,18.1,6204805120,28072902656
34277707776,28072820736,18.1,6204887040,28072820736
34277707776,28072591360,18.1,6205116416,28072591360
34277707776,28071190528,18.1,6206517248,28071190528
34277707776,28067287040,18.1,6210420736,28067287040
34277707776,28064436224,18.1,6213271552,28064436224
34277707776,28059738112,18.1,6217969664,28059738112
34277707776,28055605248,18.2,6222102528,28055605248
34277707776,28054953984,18.2,6222753792,28054953984
34277707776,28054872064,18.2,6222835712,28054872064
34277707776,28054843392,18.2,6222864384,28054843392
34277707776,28054781952,18.2,6222925824,28054781952
34277707776,28054781952,18.2,6222925824,28054781952
34277707776,28054781952,18.2,6222925824,28054781952
34277707776,28054777856,18.2,6222929920,28054777856
34277707776,28054691840,18.2,6223015936,28054691840
34277707776,28054200320,18.2,6223507456,28054200320
34277707776,28050804736,18.2,6226903040,28050804736
34277707776,28045647872,18.2,6232059904,28045647872
34277707776,28040699904,18.2,6237007872,28040699904
34277707776,28038688768,18.2,6239019008,28038688768
34277707776,28037079040,18.2,6240628736,28037079040
34277707776,28036997120,18.2,6240710656,28036997120
34277707776,28036997120,18.2,6240710656,28036997120
34277707776,28036841472,18.2,6240866304,28036841472
34277707776,28035706880,18.2,6242000896,28035706880
34277707776,28019097600,18.3,6258610176,28019097600
34277707776,28003708928,18.3,6273998848,28003708928
34277707776,28001296384,18.3,6276411392,28001296384
34277707776,28001349632,18.3,6276358144,28001349632
34277707776,28001349632,18.3,6276358144,28001349632
34277707776,28001353728,18.3,6276354048,28001353728
34277707776,28001292288,18.3,6276415488,28001292288
34277707776,28001251328,18.3,6276456448,28001251328
34277707776,28001415168,18.3,6276292608,28001415168
34277707776,28001570816,18.3,6276136960,28001570816
34277707776,28001525760,18.3,6276182016,28001525760
34277707776,28001505280,18.3,6276202496,28001505280
34277707776,28001488896,18.3,6276218880,28001488896
34277707776,28001513472,18.3,6276194304,28001513472
34277707776,28001574912,18.3,6276132864,28001574912
34277707776,28001566720,18.3,6276141056,28001566720
34277707776,28001538048,18.3,6276169728,28001538048
34277707776,28001529856,18.3,6276177920,28001529856
34277707776,28001566720,18.3,6276141056,28001566720
